      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG        1994   6270522   1994   95.0   95.0   95.0      4   77.15 -150.05   76.90   77.40 -150.10 -150.00     50     50171   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.82      0.00     26.34      1.94
    USSUB-DG        1994   6270523   1994   95.0   95.0   95.0      4   76.70 -150.15   76.50   76.90 -150.20 -150.10     50     50027   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.95      0.00     20.49      1.87
    USSUB-DG        1994   6270524   1994   95.0   95.0   95.0      4   76.23 -150.20   76.00   76.50 -150.20 -150.20     54     54763   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.92      0.00     18.33      1.89
    USSUB-DG        1994   6270525   1994   95.0   95.0   95.0      4   75.70 -150.15   75.50   75.90 -150.20 -150.10     50     50082   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.84      0.00     18.53      1.83
    USSUB-DG        1994   6270526   1994   95.0   95.0   95.0      4   75.25 -150.20   75.00   75.50 -150.20 -150.20     50     50004   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.59      0.00     17.41      1.58
    USSUB-DG        1994   6270527   1994   95.0   95.0   95.0      4   74.80 -150.20   74.60   75.00 -150.20 -150.20     44     44826   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.52      0.00     15.52      1.66
    USSUB-DG        1994   6270528   1994   95.0   95.0   95.0      4   74.35 -150.20   74.10   74.60 -150.20 -150.20     50     50069   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.65      0.00     16.33      1.62
    USSUB-DG        1994   6270529   1994   95.0   95.0   95.0      4   74.50 -152.30   74.30   74.70 -152.30 -152.30     50     50017   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.92      0.00     21.74      2.08
    USSUB-DG        1994   6270530   1994   95.0   95.0   95.0      4   74.95 -152.30   74.70   75.20 -152.30 -152.30     50     50018   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.13      0.00     21.66      2.13
    USSUB-DG        1994   6270531   1994   95.0   95.0   95.0      4   75.35 -152.30   75.20   75.50 -152.30 -152.30     39     39915   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.71      0.03     15.22      1.90
    USSUB-DG        1994   6270532   1994   95.0   95.0   95.0      4   73.40 -152.50   73.30   73.50 -152.80 -152.20     27     27820   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.37      0.00     17.87      2.01
    USSUB-DG        1994   6270533   1994   95.0   95.0   95.0      4   73.60 -153.70   73.50   73.70 -154.40 -152.99     50     50176   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.49      0.00     16.96      1.71
    USSUB-DG        1994   6270534   1994   95.0   95.0   95.0      4   73.85 -154.99   73.70   74.00 -155.60 -154.39     44     44066   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     16.36      1.71
    USSUB-DG        1994   6270535   1994   95.0   95.0   95.0      4   74.40 -158.70   74.30   74.60 -159.90 -157.50     52     52661   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.73      0.00     22.61      1.84
    USSUB-DG        1994   6270536   1994   95.0   95.0   95.0      4   74.80 -161.85   74.70   74.90 -162.60 -161.09     48     48280   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.64      0.00     20.81      1.63
    USSUB-DG        1994   6270537   1994   95.0   95.0   95.0      4   75.05 -163.55   75.00   75.10 -164.00 -163.10     27     27152   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.36      0.00     16.90      1.84
    USSUB-DG        1994   6270538   1994   95.0   95.0   95.0      4   75.25 -165.75   75.20   75.30 -166.30 -165.20     34     34372   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.43      0.00     24.23      2.04
    USSUB-DG        1994   6270539   1994   95.0   95.0   95.0      4   75.36 -167.43   75.30   75.40 -168.50 -166.37     60     60759   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     19.43      1.74
    USSUB-DG        1994   6270540   1994   95.0   95.0   95.0      4   75.50 -169.10   75.50   75.50 -169.70 -168.50     34     34626   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.80      0.00     11.63      1.08
    USSUB-DG        1994   6270541   1994   95.0   95.0   95.0      4   75.65 -172.05   75.60   75.70 -172.90 -171.19     49     49903   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.82      0.00     16.35      1.79
    USSUB-DG        1994   6270542   1994   95.0   95.0   95.0      4   75.81 -174.13   75.70   75.90 -175.30 -172.96     62     62315   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.81      0.00     18.00      1.65
    USSUB-DG        1994   6270543   1994   95.0   95.0   95.0      4   75.90 -176.40   75.90   75.90 -177.30 -175.50     50     50024   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.54      0.00     25.87      1.82
    USSUB-DG        1994   6270544   1994   95.0   95.0   95.0      4   75.95 -178.25   75.90   76.00 -179.20 -177.29     49     49994   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.58      0.00     17.64      1.68
    USSUB-DG        1994   6270545   1994   95.0   95.0   95.0      4   76.00 -179.65   76.00   76.00  179.90 -539.20     25     25183   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.51      0.00     16.32      1.74
    USSUB-DG        1994   6270546   1994   95.0   95.0   95.0      4   77.30 -177.31   77.20   77.40 -178.30 -176.32     50     50060   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.09      0.00     21.87      2.16
    USSUB-DG        1994   6270547   1994   95.0   95.0   95.0      4   77.45 -175.30   77.40   77.50 -176.30 -174.31     50     50019   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.00      0.00     30.26      2.10
    USSUB-DG        1994   6270548   1994   95.0   95.0   95.0      4   77.56 -173.10   77.50   77.60 -174.30 -171.90     60     60174   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.84      0.00     22.96      2.01
    USSUB-DG        1994   6270549   1994   95.0   95.0   95.0      4   77.65 -170.40   77.60   77.70 -171.40 -169.41     50     50010   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.24      0.00     24.52      2.22
    USSUB-DG        1994   6270550   1994   95.0   95.0   95.0      4   77.70 -168.35   77.70   77.70 -169.40 -167.30     50     50020   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.20      0.04     23.02      2.15
    USSUB-DG        1994   6270551   1994   95.0   95.0   95.0      4   77.75 -166.60   77.70   77.80 -167.30 -165.91     33     33432   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.09      0.00     18.69      2.07
    USSUB-DG        1994   6270552   1994   95.0   95.0   95.0      4   77.80 -164.75   77.80   77.80 -165.80 -163.70     50     50024   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.69      0.00     20.03      1.72
    USSUB-DG        1994   6270553   1994   95.0   95.0   95.0      4   77.80 -163.15   77.80   77.80 -163.70 -162.60     25     25812   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.77      0.00     20.91      2.06
    USSUB-DG        1994   6270554   1994   95.0   95.0   95.0      4   77.80 -161.30   77.80   77.80 -162.40 -160.20     49     49980   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.11      0.00     18.93      1.89
    USSUB-DG        1994   6270555   1994   95.0   95.0   95.0      4   77.80 -158.99   77.80   77.80 -160.20 -157.78     57     57373   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.06      0.00     16.34      1.93
    USSUB-DG        1994   6270556   1994   95.0   95.0   95.0      4   77.80 -156.22   77.80   77.80 -157.60 -154.83     65     65613   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.17      0.00     20.76      1.92
    USSUB-DG        1994   6270557   1994   95.0   95.0   95.0      4   77.75 -153.65   77.70   77.80 -154.70 -152.59     50     50031   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.43      0.00     20.11      2.13
    USSUB-DG        1994   6270558   1994   95.0   95.0   95.0      4   77.55 -148.40   77.50   77.60 -149.40 -147.39     50     50010   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.07      0.00     19.31      2.10
    USSUB-DG        1994   6270559   1994   95.0   95.0   95.0      4   77.45 -146.40   77.40   77.50 -147.40 -145.39     49     49982   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.30      0.00     18.22      1.91
    USSUB-DG        1994   6270560   1994   95.0   95.0   95.0      4   77.35 -144.40   77.30   77.40 -145.40 -143.39     50     50011   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.42      0.00     18.38      2.16
    USSUB-DG        1994   6270561   1994   95.0   95.0   95.0      4   77.20 -142.44   77.10   77.30 -143.40 -141.49     50     50025   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.42      0.00     21.06      2.06
    USSUB-DG     1996scx   6290562   1996  261.0  259.0  261.0      9   79.23 -170.99   78.87   79.50 -172.76 -169.21    367    367801   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     18.41      1.40
    USSUB-DG     1996scx   6290563   1996  268.0  259.0  268.0      9   79.75 -172.91   79.43   79.99 -174.30 -171.52    176    176465   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     16.66      1.54
    USSUB-DG     1996scx   6290564   1996  259.0  259.0  259.0      9   78.89 -168.30   78.62   79.12 -169.96 -166.65    145    145953   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.06      0.00     12.88      1.15
    USSUB-DG     1996scx   6290565   1996  260.0  259.0  260.0      9   79.21 -174.53   79.00   79.41 -175.56 -173.50    152    152376   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.87      0.00     18.15      1.19
    USSUB-DG     1996scx   6290566   1996  261.0  260.0  261.0      9   79.54 -168.29   79.34   79.77 -170.36 -166.22    149    149344   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.10      0.00     16.42      1.33
    USSUB-DG     1996scx   6290567   1996  261.0  261.0  261.0      9   78.91 -172.41   78.67   79.14 -173.73 -171.10     86     86124   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.99      0.00     14.60      1.42
    USSUB-DG     1996scx   6290568   1996  261.0  261.0  261.0      9   78.58 -172.55   78.41   78.85 -174.03 -171.08    107    107931   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.93      0.00     11.85      1.20
    USSUB-DG     1996scx   6290569   1996  261.0  261.0  261.0      9   79.54 -170.55   79.42   79.66 -170.74 -170.37     28     28932   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     14.23      1.41
    USSUB-DG     1996scx   6290570   1996  262.0  262.0  262.0      9   83.25 -169.57   82.93   83.57 -169.59 -169.54     62     62603   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     13.51      1.26
    USSUB-DG     1996scx   6290571   1996  262.0  262.0  262.0      9   83.90 -169.66   83.58   84.22 -169.70 -169.61     63     63226   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.92      0.00     13.82      1.18
    USSUB-DG     1996scx   6290572   1996  262.0  262.0  262.0      9   84.53 -169.75   84.23   84.83 -169.82 -169.68     61     61837   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.69      0.00     11.03      1.18
    USSUB-DG     1996scx   6290573   1996  262.0  262.0  262.0      9   85.15 -169.85   84.83   85.48 -169.88 -169.83     65     65467   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.11      0.00     15.94      1.30
    USSUB-DG     1996scx   6290574   1996  263.0  262.0  263.0      9   85.77 -169.86   85.49   86.09 -169.98 -169.74    105    105617   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.53      0.00     13.58      1.34
    USSUB-DG     1996scx   6290575   1996  263.0  263.0  263.0      9   86.39 -169.90   86.09   86.73 -169.95 -169.84     58     58673   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.30      0.00     14.70      1.84
    USSUB-DG     1996scx   6290576   1996  263.0  263.0  263.0      9   87.01 -170.03   86.73   87.27 -170.13 -169.93     54     54180   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     13.62      1.63
    USSUB-DG     1996scx   6290577   1996  263.0  263.0  263.0      9   87.65 -170.38   87.33   87.98 -170.65 -170.11     70     70936   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.22      0.00     23.08      1.79
    USSUB-DG     1996scx   6290578   1996  263.0  263.0  263.0      9   88.31 -170.99   87.98   88.63 -171.56 -170.42     71     71195   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.30      0.00     19.36      1.76
    USSUB-DG     1996scx   6290579   1996  263.0  263.0  263.0      9   88.90 -172.19   88.64   89.17 -173.41 -170.97     55     55798   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.13      0.00     15.08      1.54
    USSUB-DG     1996scx   6290580   1996  263.0  263.0  263.0      9   89.50 -175.70   89.17   89.82  177.89 -529.29     70     70485   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.79      0.00     19.29      1.64
    USSUB-DG     1996scx   6290581   1996  263.0  263.0  263.0      9   89.82  -42.62   89.50   89.98  162.19 -247.42     57     57863   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.57      0.00     14.73      1.76
    USSUB-DG     1996scx   6290582   1996  263.0  263.0  263.0      9   89.16  -36.89   88.84   89.50  -37.11  -36.66     64     64124   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     17.81      1.77
    USSUB-DG     1996scx   6290583   1996  263.0  263.0  263.0      9   88.52  -36.60   88.21   88.84  -36.74  -36.46     67     67018   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.71      0.00     19.35      1.92
    USSUB-DG     1996scx   6290584   1996  264.0  263.0  264.0      9   88.11  -43.23   88.00   88.20  -54.57  -31.89     93     93148   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.58      0.00     18.52      2.03
    USSUB-DG     1996scx   6290585   1996  264.0  264.0  264.0      9   88.17  -63.92   88.14   88.18  -73.43  -54.42     69     69196   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.67      0.00     16.12      1.79
    USSUB-DG     1996scx   6290586   1996  265.0  265.0  265.0      9   88.01  -84.57   87.88   88.11  -92.20  -76.94     65     65919   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.79      0.00     19.01      1.97
    USSUB-DG     1996scx   6290587   1996  266.0  265.0  266.0      9   87.71  -98.01   87.53   87.88 -104.12  -91.90     64     64368   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.49      0.00     19.11      1.72
    USSUB-DG     1996scx   6290588   1996  266.0  266.0  266.0      9   87.29 -109.24   87.04   87.52 -113.39 -105.09     71     71947   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.99      0.00     18.27      1.75
    USSUB-DG     1996scx   6290589   1996  267.0  266.0  267.0      9   86.65 -117.93   86.49   87.04 -120.76 -115.10    137    137633   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.84      0.00     23.44      1.65
    USSUB-DG     1996scx   6290590   1996  267.0  266.0  267.0      9   86.32 -116.51   86.07   86.50 -121.28 -111.74    167    167430   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.97      0.00     24.93      1.91
    USSUB-DG     1996scx   6290591   1996  266.0  266.0  266.0      9   85.99 -110.09   85.85   86.16 -112.69 -107.49     89     89155   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.21      0.00     22.30      2.02
    USSUB-DG     1996scx   6290592   1996  266.0  266.0  266.0      9   86.50 -120.90   86.43   86.53 -122.13 -119.66     38     38360   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.92      0.00     18.12      1.63
    USSUB-DG     1996scx   6290593   1996  269.0  269.0  269.0      9   83.91 -134.26   83.63   84.24 -134.97 -133.55     25     25840   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     17.04      1.06
    USSUB-DG     1996scx   6290594   1996  270.0  269.0  270.0      9   83.29 -135.74   83.07   83.62 -137.14 -134.34    118    118851   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.06      0.00     18.27      1.25
    USSUB-DG     1996scx   6290595   1996  272.0  271.0  272.0      9   81.46 -139.27   81.07   81.66 -139.88 -138.66     85     85765   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.51      0.00     19.03      1.71
    USSUB-DG     1996scx   6290596   1996  272.0  272.0  272.0      9   80.74 -140.33   80.41   81.06 -140.75 -139.91     74     74325   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     16.36      1.48
    USSUB-DG     1996scx   6290597   1996  273.0  272.0  273.0      9   79.92 -141.65   79.74   80.40 -142.17 -141.13    245    245568   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     18.53      1.23
    USSUB-DG     1996scx   6290598   1996  274.0  272.0  274.0      9   79.54 -141.68   79.13   79.77 -141.96 -141.39     76     76974   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.23      0.00     18.30      1.11
    USSUB-DG     1996scx   6290599   1996  274.0  274.0  274.0      9   78.80 -142.33   78.47   79.12 -142.71 -141.95     60     60924   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.77      0.00     12.71      1.17
    USSUB-DG     1996scx   6290600   1996  245.0  274.0  245.0      9   78.19 -142.98   77.84   78.46 -143.27 -142.69     48     48946   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.79      0.00     12.10      1.21
    USSUB-DG     1996scx   6290601   1996  275.0  275.0  275.0     10   77.52 -143.51   77.26   77.79 -143.70 -143.32     53     53597   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.71      0.00     13.75      1.42
    USSUB-DG     1996scx   6290602   1996  275.0  275.0  275.0     10   77.05 -143.80   76.88   77.22 -143.92 -143.68     38     38477   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.67      0.00     15.04      1.19
    USSUB-DG     1996scx   6290603   1996  276.0  276.0  276.0     10   76.30 -144.32   76.23   76.50 -145.13 -143.52    149    149022   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00     18.06      1.30
    USSUB-DG     1996scx   6290604   1996  278.0  277.0  278.0     10   74.36 -145.22   74.11   74.74 -145.48 -144.96     54     54880   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.78      0.00     10.55      0.92
    USSUB-DG     1996scx   6290605   1996  279.0  278.0  279.0     10   73.95 -145.55   73.63   74.29 -145.82 -145.29    157    157822   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.10      0.00     13.07      1.22
    USSUB-DG     1996scx   6290606   1996  280.0  278.0  280.0     10   73.24 -145.73   72.99   73.64 -146.06 -145.40    176    176661   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.10      0.00     13.78      1.29
    USSUB-DG     1996scx   6290607   1996  280.0  279.0  280.0     10   72.86 -145.95   72.48   73.06 -146.38 -145.51    226    226912   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.25      0.00     15.54      1.38
    USSUB-DG     1996scx   6290608   1996  281.0  281.0  281.0     10   71.36 -147.19   71.24   71.49 -147.43 -146.95     30     30177   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     13.56      1.62
    USSUB-DG     1996scx   6290609   1996  281.0  281.0  281.0     10   71.61 -148.45   71.50   71.71 -149.43 -147.46     71     71599   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.21      0.00     12.07      1.35
    USSUB-DG     1996scx   6290610   1996  281.0  281.0  281.0     10   71.80 -150.35   71.71   71.88 -151.27 -149.43     66     66298   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.04      0.00     12.30      1.22
    USSUB-DG     1996scx   6290611   1996  281.0  281.0  281.0     10   71.99 -152.46   71.88   72.17 -153.27 -151.66     96     96319   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.43      0.00      8.20      0.58
    USSUB-DG     1996scx   6290612   1996  282.0  282.0  282.0     10   74.81 -153.08   74.50   75.15 -153.40 -152.77     64     64479   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.72      0.00     13.87      0.84
    USSUB-DG     1996scx   6290613   1996  282.0  282.0  282.0     10   75.47 -153.70   75.16   75.78 -153.99 -153.41     60     60364   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.16      0.00     11.61      0.99
    USSUB-DG     1996scx   6290614   1996  282.0  282.0  282.0     10   76.07 -154.70   75.80   76.26 -155.90 -153.50     61     61267   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00     10.11      0.92
    USSUB-DG     1996scx   6290615   1996  285.0  282.0  285.0     10   76.32 -156.79   76.04   76.57 -158.29 -155.29    105    105989   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.63      0.00     15.51      1.17
    USSUB-DG     1996scx   6290616   1996  284.0  284.0  284.0     10   79.12 -153.75   78.86   79.37 -154.27 -153.23     58     58179   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.92      0.00     16.57      1.60
    USSUB-DG     1996scx   6290617   1996  284.0  284.0  284.0     10   78.55 -152.70   78.25   78.85 -153.26 -152.14     68     68605   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     18.65      1.66
    USSUB-DG     1996scx   6290618   1996  284.0  284.0  284.0     10   77.95 -151.70   77.65   78.24 -152.17 -151.23     64     64870   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.59      0.00     13.71      1.29
    USSUB-DG     1996scx   6290619   1996  285.0  284.0  285.0     10   77.32 -150.61   77.01   77.65 -151.23 -150.00     69     69953   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.80      0.00     14.51      1.27
    USSUB-DG     1996scx   6290620   1996  285.0  285.0  285.0     10   76.90 -151.45   76.75   77.01 -152.80 -150.10     54     54661   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.51      0.00      9.66      1.04
    USSUB-DG     1996scx   6290621   1996  285.0  285.0  285.0     10   76.63 -153.95   76.50   76.75 -155.15 -152.76     60     60693   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.74      0.00     13.37      1.29
    USSUB-DG     1996scx   6290622   1996  285.0  285.0  285.0     10   75.78 -158.41   75.51   76.03 -159.23 -157.59     50     50122   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.30      0.00     12.33      1.06
    USSUB-DG     1996scx   6290623   1996  285.0  285.0  285.0     10   75.25 -160.00   75.00   75.51 -160.73 -159.27     64     64791   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.23      0.00     15.34      1.14
    USSUB-DG     1996scx   6290624   1996  286.0  285.0  286.0     10   74.79 -161.97   74.45   75.06 -162.97 -160.98    101    101816   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.80      0.00      8.64      0.80
    USSUB-DG     1996scx   6290625   1996  286.0  285.0  286.0     10   74.24 -162.81   74.04   74.45 -163.12 -162.50     86     86400   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.63      0.00      9.93      0.78
    USSUB-DG     1996scx   6290626   1996  286.0  286.0  286.0     10   75.39 -162.80   75.06   75.72 -162.87 -162.74     72     72606   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.04      0.00     10.79      1.00
    USSUB-DG     1996scx   6290627   1996  286.0  286.0  286.0     10   76.03 -162.72   75.72   76.33 -162.76 -162.69     64     64523   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.05      0.00     11.05      0.97
    USSUB-DG     1996scx   6290628   1996  286.0  286.0  286.0     10   76.67 -162.62   76.33   77.01 -162.67 -162.57     72     72498   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.81      0.00     12.03      1.45
    USSUB-DG     1996scx   6290629   1996  286.0  286.0  286.0     10   77.26 -162.56   76.98   77.65 -162.81 -162.31     84     84518   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.84      0.00     16.89      1.54
    USSUB-DG     1996scx   6290630   1996  286.0  286.0  286.0     10   77.97 -162.43   77.65   78.26 -162.48 -162.37     71     71330   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.14      0.00     17.06      1.66
    USSUB-DG     1996scx   6290631   1996  286.0  286.0  286.0     10   78.68 -162.18   78.39   78.97 -162.27 -162.10     62     62129   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.19      0.00     18.54      1.58
    USSUB-DG     1996scx   6290632   1996  288.0  286.0  288.0     10   79.16 -160.87   78.98   79.46 -162.10 -159.64    111    111392   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.96      0.00     16.71      1.47
    USSUB-DG     1996scx   6290633   1996  288.0  287.0  288.0     10   79.40 -157.51   79.12   79.60 -159.03 -156.00     95     95698   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.87      0.00     17.85      1.47
    USSUB-DG     1996scx   6290634   1996  288.0  288.0  288.0     10   79.71 -162.90   79.46   79.96 -163.95 -161.84     69     69591   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.65      0.00     18.23      1.88
