      Source     Mooring     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon  Ndays    Nsamps  Avg_temp  Min_temp  Max_temp   SD_temp Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
      AWI-GS uls47-01-02   9100000   2001  268.5  263.0  273.0      9   74.41  -10.20   74.41   74.41  -10.20  -10.20     11      3143      1.56      1.21      1.93      0.18     91.95     91.23     94.38      0.47      0.56      0.00     12.29      1.13
      AWI-GS uls47-01-02   9100001   2001  289.5  274.0  304.0     10   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8850      1.74      0.48      2.54      0.40     94.68     90.96    110.13      4.33      0.64      0.00     17.99      1.19
      AWI-GS uls47-01-02   9100002   2001  319.1  305.0  333.0     11   74.41  -10.20   74.41   74.41  -10.20  -10.20     29      8108      1.08      0.12      2.29      0.50     92.93     90.64    109.88      3.09      1.91      0.00     19.48      2.91
      AWI-GS uls47-01-02   9100003   2001  352.4  336.0  365.0     12   74.41  -10.20   74.41   74.41  -10.20  -10.20     28      7545     -0.08     -0.85      1.33      0.45     92.60     90.69    109.87      2.64      1.24      0.00     18.23      1.71
      AWI-GS uls47-01-02   9100004   2002   16.5    1.0   31.0      1   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8909     -0.92     -1.82      0.73      0.55     91.91     90.57     98.49      0.92      1.40      0.00     15.61      1.44
      AWI-GS uls47-01-02   9100005   2002   46.0   32.0   59.0      2   74.41  -10.20   74.41   74.41  -10.20  -10.20     28      7995     -0.44     -1.70      1.93      1.05     92.34     90.44    108.21      2.54      1.07      0.00     19.41      1.55
      AWI-GS uls47-01-02   9100006   2002   71.9   60.0   85.0      3   74.41  -10.20   74.41   74.41  -10.20  -10.20     22      5843     -0.54     -1.58      1.21      0.73     93.14     90.23    109.86      3.05      0.67      0.00     19.05      1.12
      AWI-GS uls47-01-02   9100007   2002  107.6   94.0  120.0      4   74.41  -10.20   74.41   74.41  -10.20  -10.20     27      7652      0.08     -0.73      0.97      0.38     93.31     90.57    109.95      3.51      1.07      0.00     19.63      2.25
      AWI-GS uls47-01-02   9100008   2002  136.7  121.0  151.0      5   74.41  -10.20   74.41   74.41  -10.20  -10.20     30      8041     -0.04     -0.61      0.60      0.28     94.14     90.48    110.10      3.91      0.31      0.00     12.63      0.65
      AWI-GS uls47-01-02   9100009   2002  167.0  152.0  181.0      6   74.41  -10.20   74.41   74.41  -10.20  -10.20     30      8618      0.73      0.12      1.33      0.33     91.68     90.67     94.55      0.62      0.12      0.00      7.01      0.24
