      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_none  Min_none  Max_none   SD_none Avg_draft Min_draft Max_draft  SD_draft
    UKSUB-AN        UK87   7010055   1987  139.7  139.7  139.8      5   89.40  -55.07   89.38   89.43  -55.09  -55.05     49     49098   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.65      0.00     35.61      3.53
    UKSUB-AN        UK87   7010056   1987  139.8  139.8  139.8      5   89.37  -55.09   89.37   89.38  -55.09  -55.09     49     49965   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.32      0.00     20.50      3.67
    UKSUB-AN        UK87   7010057   1987  139.9  139.8  139.9      5   89.35  -55.09   89.32   89.37  -55.10  -55.09     47     47947   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.81      0.00     32.30      4.07
    UKSUB-AN        UK87   7010058   1987  139.9  139.9  140.0      5   89.30  -55.08   89.29   89.32  -55.10  -55.07     49     49915   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.58      0.00     27.58      3.71
    UKSUB-AN        UK87   7010059   1987  140.0  140.0  140.0      5   89.27  -55.07   89.25   89.29  -55.07  -55.07     49     49358   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.08      0.00     27.60      3.78
    UKSUB-AN        UK87   7010060   1987  140.1  140.0  140.1      5   89.24  -55.06   89.22   89.25  -55.07  -55.06     49     49755   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.42      0.00     28.85      3.21
    UKSUB-AN        UK87   7010061   1987  140.1  140.1  140.2      5   89.20  -55.06   89.18   89.22  -55.06  -55.05     45     45507   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.13      0.00     16.88      2.89
    UKSUB-AN        UK87   7010062   1987  140.3  140.2  140.3      5   88.63  -55.20   88.09   89.18  -55.34  -55.05     48     48902   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.05      0.00     25.48      3.49
    UKSUB-AN        UK87   7010063   1987  140.4  140.3  140.5      5   87.74  -55.30   87.39   88.09  -55.34  -55.26     47     47373   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.95      0.00     27.26      3.85
    UKSUB-AN        UK87   7010064   1987  140.9  140.9  141.0      5   85.81  -54.96   85.65   85.97  -55.00  -54.93     39     39041   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.40      0.00     28.85      3.81
    UKSUB-AN        UK87   7010065   1987  141.0  141.0  141.0      5   85.64  -54.93   85.63   85.65  -54.94  -54.93     42     42415   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.90      0.00     24.99      3.95
    UKSUB-AN        UK87   7010066   1987  141.0  141.0  141.1      5   85.58  -54.97   85.53   85.63  -54.99  -54.94     46     46583   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      7.11      0.00     37.38      5.72
    UKSUB-AN        UK87   7010067   1987  141.1  141.1  141.1      5   85.29  -54.99   85.06   85.53  -54.99  -54.99     41     41150   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.46      0.00     29.91      3.28
