       19600
    73.127   -87.248  -1237.500  -1362.500 9999.0
    73.278   -86.666  -1212.500  -1362.500 9999.0
    73.428   -86.074  -1187.500  -1362.500   -1.0
    73.576   -85.471  -1162.500  -1362.500   -1.0
    73.722   -84.857  -1137.500  -1362.500   -1.0
    73.866   -84.232  -1112.500  -1362.500   -1.0
    74.008   -83.596  -1087.500  -1362.500   -1.0
    74.148   -82.948  -1062.500  -1362.500   -1.0
    74.287   -82.288  -1037.500  -1362.500   -1.0
    74.423   -81.617  -1012.500  -1362.500   -1.0
    74.557   -80.933   -987.500  -1362.500   -1.0
    74.689   -80.238   -962.500  -1362.500   -1.0
    74.819   -79.531   -937.500  -1362.500   -1.0
    74.946   -78.811   -912.500  -1362.500   -1.0
    75.071   -78.079   -887.500  -1362.500   -1.0
    75.194   -77.335   -862.500  -1362.500   -1.0
    75.314   -76.578   -837.500  -1362.500   -1.0
    75.432   -75.809   -812.500  -1362.500   -1.0
    75.547   -75.027   -787.500  -1362.500   -1.0
    75.659   -74.233   -762.500  -1362.500   -1.0
    75.769   -73.426   -737.500  -1362.500   -1.0
    75.876   -72.607   -712.500  -1362.500   -1.0
    75.980   -71.775   -687.500  -1362.500   -1.0
    76.081   -70.931   -662.500  -1362.500   -1.0
    76.179   -70.074   -637.500  -1362.500   -1.0
    76.274   -69.206   -612.500  -1362.500   -1.0
    76.365   -68.325   -587.500  -1362.500 9999.0
    76.454   -67.433   -562.500  -1362.500 9999.0
    76.539   -66.529   -537.500  -1362.500 9999.0
    76.621   -65.614   -512.500  -1362.500 9999.0
    76.699   -64.687   -487.500  -1362.500 9999.0
    76.774   -63.750   -462.500  -1362.500 9999.0
    76.846   -62.802   -437.500  -1362.500 9999.0
    76.914   -61.844   -412.500  -1362.500 9999.0
    76.978   -60.876   -387.500  -1362.500 9999.0
    77.038   -59.899   -362.500  -1362.500 9999.0
    77.095   -58.912   -337.500  -1362.500 9999.0
    77.148   -57.918   -312.500  -1362.500 9999.0
    77.197   -56.915   -287.500  -1362.500 9999.0
    77.242   -55.905   -262.500  -1362.500 9999.0
    77.283   -54.888   -237.500  -1362.500 9999.0
    77.321   -53.865   -212.500  -1362.500 9999.0
    77.354   -52.836   -187.500  -1362.500 9999.0
    77.383   -51.801   -162.500  -1362.500 9999.0
    77.408   -50.763   -137.500  -1362.500 9999.0
    77.428   -49.720   -112.500  -1362.500 9999.0
    77.445   -48.674    -87.500  -1362.500 9999.0
    77.458   -47.626    -62.500  -1362.500 9999.0
    77.466   -46.577    -37.500  -1362.500 9999.0
    77.470   -45.526    -12.500  -1362.500 9999.0
    77.470   -44.474     12.500  -1362.500 9999.0
    77.466   -43.423     37.500  -1362.500 9999.0
    77.458   -42.374     62.500  -1362.500 9999.0
    77.445   -41.326     87.500  -1362.500 9999.0
    77.428   -40.280    112.500  -1362.500 9999.0
    77.408   -39.237    137.500  -1362.500 9999.0
    77.383   -38.199    162.500  -1362.500 9999.0
    77.354   -37.164    187.500  -1362.500 9999.0
    77.321   -36.135    212.500  -1362.500 9999.0
    77.283   -35.112    237.500  -1362.500 9999.0
    77.242   -34.095    262.500  -1362.500 9999.0
    77.197   -33.085    287.500  -1362.500 9999.0
    77.148   -32.082    312.500  -1362.500 9999.0
    77.095   -31.088    337.500  -1362.500 9999.0
    77.038   -30.101    362.500  -1362.500 9999.0
    76.978   -29.124    387.500  -1362.500 9999.0
    76.914   -28.156    412.500  -1362.500 9999.0
    76.846   -27.198    437.500  -1362.500 9999.0
    76.774   -26.250    462.500  -1362.500 9999.0
    76.699   -25.313    487.500  -1362.500 9999.0
    76.621   -24.386    512.500  -1362.500 9999.0
    76.539   -23.471    537.500  -1362.500 9999.0
    76.454   -22.567    562.500  -1362.500 9999.0
    76.365   -21.675    587.500  -1362.500 9999.0
    76.274   -20.794    612.500  -1362.500 9999.0
    76.179   -19.926    637.500  -1362.500 9999.0
    76.081   -19.069    662.500  -1362.500   -1.0
    75.980   -18.225    687.500  -1362.500   -1.0
    75.876   -17.393    712.500  -1362.500   -1.0
    75.769   -16.574    737.500  -1362.500   -1.0
    75.659   -15.767    762.500  -1362.500   -1.0
    75.547   -14.973    787.500  -1362.500   -1.0
    75.432   -14.191    812.500  -1362.500   -1.0
    75.314   -13.422    837.500  -1362.500   -1.0
    75.194   -12.665    862.500  -1362.500   -1.0
    75.071   -11.921    887.500  -1362.500   -1.0
    74.946   -11.189    912.500  -1362.500   -1.0
    74.819   -10.469    937.500  -1362.500   -1.0
    74.689    -9.762    962.500  -1362.500   -1.0
    74.557    -9.067    987.500  -1362.500   -1.0
    74.423    -8.383   1012.500  -1362.500   -1.0
    74.287    -7.712   1037.500  -1362.500   -1.0
    74.148    -7.052   1062.500  -1362.500   -1.0
    74.008    -6.404   1087.500  -1362.500   -1.0
    73.866    -5.768   1112.500  -1362.500   -1.0
    73.722    -5.143   1137.500  -1362.500   -1.0
    73.576    -4.529   1162.500  -1362.500   -1.0
    73.428    -3.926   1187.500  -1362.500   -1.0
    65.887  -104.685  -2287.500  -1337.500 9999.0
    66.078  -104.410  -2262.500  -1337.500 9999.0
    66.268  -104.130  -2237.500  -1337.500 9999.0
    66.458  -103.846  -2212.500  -1337.500 9999.0
    66.647  -103.557  -2187.500  -1337.500 9999.0
    66.836  -103.263  -2162.500  -1337.500 9999.0
    67.025  -102.965  -2137.500  -1337.500 9999.0
    67.212  -102.661  -2112.500  -1337.500 9999.0
    67.400  -102.352  -2087.500  -1337.500 9999.0
    67.587  -102.037  -2062.500  -1337.500 9999.0
    67.773  -101.717  -2037.500  -1337.500 9999.0
    67.959  -101.392  -2012.500  -1337.500 9999.0
    68.144  -101.061  -1987.500  -1337.500   -1.0
    68.328  -100.724  -1962.500  -1337.500   -1.0
    68.512  -100.382  -1937.500  -1337.500   -1.0
    68.696  -100.033  -1912.500  -1337.500   -1.0
    68.878   -99.678  -1887.500  -1337.500   -1.0
    69.060   -99.317  -1862.500  -1337.500 9999.0
    69.241   -98.949  -1837.500  -1337.500 9999.0
    69.422   -98.575  -1812.500  -1337.500 9999.0
    69.601   -98.194  -1787.500  -1337.500   -1.0
    69.780   -97.806  -1762.500  -1337.500 9999.0
    69.958   -97.411  -1737.500  -1337.500   -1.0
    70.135   -97.009  -1712.500  -1337.500   -1.0
    70.311   -96.600  -1687.500  -1337.500 9999.0
    70.487   -96.183  -1662.500  -1337.500 9999.0
    70.661   -95.758  -1637.500  -1337.500 9999.0
    70.834   -95.326  -1612.500  -1337.500 9999.0
    71.007   -94.885  -1587.500  -1337.500 9999.0
    71.178   -94.436  -1562.500  -1337.500 9999.0
    71.348   -93.979  -1537.500  -1337.500 9999.0
    71.517   -93.514  -1512.500  -1337.500 9999.0
    71.685   -93.039  -1487.500  -1337.500   -1.0
    71.852   -92.556  -1462.500  -1337.500   -1.0
    72.018   -92.064  -1437.500  -1337.500   -1.0
    72.182   -91.562  -1412.500  -1337.500   -1.0
    72.345   -91.051  -1387.500  -1337.500   -1.0
    72.507   -90.531  -1362.500  -1337.500   -1.0
    72.667   -90.000  -1337.500  -1337.500   -1.0
    72.826   -89.459  -1312.500  -1337.500 9999.0
    72.984   -88.909  -1287.500  -1337.500 9999.0
    73.140   -88.348  -1262.500  -1337.500 9999.0
